EcoRegion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,Meeting,Fref,key,Fref_point,F_Fref,Meeting_comments,Blim,catch,biomass,Scientific_name,Species,Bref_point,Bref,B_Bref,asses_year,version,stk_updated,RMFO
Black Sea,TUR,29,1984,298.3113,5488.639,2852.11,0.52754334,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,2.776543895,NA,NA,2852.11,5488.639,Scophthalmus maximus,Turbot,14616,Bmsy,0.375522646,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1985,350.3495,3677.451,527.02,0.12487796,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,0.657252421,NA,NA,527.02,3677.451,Scophthalmus maximus,Turbot,14616,Bmsy,0.251604475,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1986,337.3154,3503.978,428.03,0.06914393,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,0.363915421,NA,NA,428.03,3503.978,Scophthalmus maximus,Turbot,14616,Bmsy,0.239735769,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1987,465.5432,3339.288,849.05,0.23742194,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,1.249589158,NA,NA,849.05,3339.288,Scophthalmus maximus,Turbot,14616,Bmsy,0.22846798,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1988,688.1846,2852.867,1116.06,0.2019711,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,1.063005789,NA,NA,1116.06,2852.867,Scophthalmus maximus,Turbot,14616,Bmsy,0.195187945,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1989,922.3343,2391.525,1459.89,0.74477846,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.919886632,NA,NA,1459.89,2391.525,Scophthalmus maximus,Turbot,14616,Bmsy,0.163623768,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1990,1326.8074,1886.314,1393.07,0.86358837,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,4.545201947,NA,NA,1393.07,1886.314,Scophthalmus maximus,Turbot,14616,Bmsy,0.129058155,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1991,1755.322,1683.547,934.6,0.81761426,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,4.303232947,NA,NA,934.6,1683.547,Scophthalmus maximus,Turbot,14616,Bmsy,0.115185208,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1992,1978.6219,2346.294,438.16,0.33537354,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,1.765123895,NA,NA,438.16,2346.294,Scophthalmus maximus,Turbot,14616,Bmsy,0.160529146,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1993,1550.7688,3340.724,1601.71,0.52474436,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,2.761812421,NA,NA,1601.71,3340.724,Scophthalmus maximus,Turbot,14616,Bmsy,0.228566229,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1994,1353.5469,3728.925,2143.47,0.6379414,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.357586316,NA,NA,2143.47,3728.925,Scophthalmus maximus,Turbot,14616,Bmsy,0.255126232,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1995,1339.1192,3932.147,2938.86,0.69883212,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.678063789,NA,NA,2938.86,3932.147,Scophthalmus maximus,Turbot,14616,Bmsy,0.269030309,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1996,1283.0926,3959.519,2043.43,0.67080663,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.530561211,NA,NA,2043.43,3959.519,Scophthalmus maximus,Turbot,14616,Bmsy,0.270903051,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1997,1324.3288,3760.264,1025.61,0.51164093,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,2.692847,NA,NA,1025.61,3760.264,Scophthalmus maximus,Turbot,14616,Bmsy,0.257270389,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1998,1293.1551,3985.224,1594.62,0.62928155,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.312008158,NA,NA,1594.62,3985.224,Scophthalmus maximus,Turbot,14616,Bmsy,0.272661741,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,1999,1233.9601,4089.544,1953.07,0.60199843,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.168412789,NA,NA,1953.07,4089.544,Scophthalmus maximus,Turbot,14616,Bmsy,0.279799124,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2000,938.3374,4197.345,2781.98,0.82499563,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,4.342082263,NA,NA,2781.98,4197.345,Scophthalmus maximus,Turbot,14616,Bmsy,0.287174672,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2001,837.7269,3416.073,2564.1,1.12800112,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,5.936848,NA,NA,2564.1,3416.073,Scophthalmus maximus,Turbot,14616,Bmsy,0.23372147,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2002,939.8405,2837.996,1524.77,0.91195462,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,4.799761158,NA,NA,1524.77,2837.996,Scophthalmus maximus,Turbot,14616,Bmsy,0.194170498,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2003,1382.9088,2356.853,1132.49,0.78108292,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,4.110962737,NA,NA,1132.49,2356.853,Scophthalmus maximus,Turbot,14616,Bmsy,0.161251574,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2004,1834.3678,2639.277,1141.36,0.66086504,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.478237053,NA,NA,1141.36,2639.277,Scophthalmus maximus,Turbot,14616,Bmsy,0.180574507,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2005,2020.3436,2902.609,1304.44,0.70784602,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.725505368,NA,NA,1304.44,2902.609,Scophthalmus maximus,Turbot,14616,Bmsy,0.198591201,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2006,1685.172,3630.359,1630.82,0.66938172,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.523061684,NA,NA,1630.82,3630.359,Scophthalmus maximus,Turbot,14616,Bmsy,0.248382526,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2007,1362.9526,4111.257,2090.75,0.66936383,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.522967526,NA,NA,2090.75,4111.257,Scophthalmus maximus,Turbot,14616,Bmsy,0.281284688,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2008,1043.1171,4522.382,2152.9,0.68335925,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.596627632,NA,NA,2152.9,4522.382,Scophthalmus maximus,Turbot,14616,Bmsy,0.309413109,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2009,886.2915,4195.398,2150.63,0.62388918,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.283627263,NA,NA,2150.63,4195.398,Scophthalmus maximus,Turbot,14616,Bmsy,0.287041461,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2010,944.7152,3220.869,1771.08,0.63563172,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.345430105,NA,NA,1771.08,3220.869,Scophthalmus maximus,Turbot,14616,Bmsy,0.220365969,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2011,1113.5702,2783.417,1733.84,0.64646462,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.402445368,NA,NA,1733.84,2783.417,Scophthalmus maximus,Turbot,14616,Bmsy,0.190436303,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2012,1244.8382,2720.249,1696.91,0.83289745,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,4.383670789,NA,NA,1696.91,2720.249,Scophthalmus maximus,Turbot,14616,Bmsy,0.186114464,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2013,1576.5672,2273.422,1477.92,0.93440959,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,4.917945211,NA,NA,1477.92,2273.422,Scophthalmus maximus,Turbot,14616,Bmsy,0.155543377,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2014,1270.9317,2583.726,1190.67,0.57152781,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.008041105,NA,NA,1190.67,2583.726,Scophthalmus maximus,Turbot,14616,Bmsy,0.17677381,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2015,1196.0544,2663.839,1068.54,0.53070149,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,2.793165737,NA,NA,1068.54,2663.839,Scophthalmus maximus,Turbot,14616,Bmsy,0.182254995,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2016,1153.5273,3080.358,1394.36,0.61470045,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,3.235265526,NA,NA,1394.36,3080.358,Scophthalmus maximus,Turbot,14616,Bmsy,0.210752463,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2017,1140.4736,3291.809,1074.04,0.40089457,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,2.109971421,NA,NA,1074.04,3291.809,Scophthalmus maximus,Turbot,14616,Bmsy,0.225219554,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2018,1213.9411,3830.524,1330.32,0.37230762,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,1.959513789,NA,NA,1330.32,3830.524,Scophthalmus maximus,Turbot,14616,Bmsy,0.262077449,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2019,1456.764,5315.483,1652.21,0.3468822,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,1.825695789,NA,NA,1652.21,5315.483,Scophthalmus maximus,Turbot,14616,Bmsy,0.363675629,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2020,1704.0407,5453.285,1812.43,0.33827336,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,1.780386105,NA,NA,1812.43,5453.285,Scophthalmus maximus,Turbot,14616,Bmsy,0.37310379,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2021,2338.382,5905.66,1713.37,0.26082615,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,1.372769211,NA,NA,1713.37,5905.66,Scophthalmus maximus,Turbot,14616,Bmsy,0.404054461,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2022,3196.9182,7697.488,1112.85,0.12623043,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,0.664370684,NA,NA,1112.85,7697.488,Scophthalmus maximus,Turbot,14616,Bmsy,0.526648057,2024,21_01_2025,y,GFCM
Black Sea,TUR,29,2023,3667.7041,9338.474,1214.18,0.12764347,SAM,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,TUR_29,0.19,0.671807737,NA,NA,1214.18,9338.474,Scophthalmus maximus,Turbot,14616,Bmsy,0.638921319,2024,21_01_2025,y,GFCM
Black Sea,WHG,29,2015,7037939,11591,12641.36,0.87905,XSA,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,WHG_29,0.31,2.835645161,NA,NA,12641.36,11591,Merlangius merlangus,Whiting,NA,NA,NA,2024,21_01_2025,y,GFCM
Black Sea,WHG,29,2016,4901879,12650,11019.779,1.17068,XSA,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,WHG_29,0.31,3.776387097,NA,NA,11019.779,12650,Merlangius merlangus,Whiting,NA,NA,NA,2024,21_01_2025,y,GFCM
Black Sea,WHG,29,2017,5166759,10732,7426.87,1.30506,XSA,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,WHG_29,0.31,4.209870968,NA,NA,7426.87,10732,Merlangius merlangus,Whiting,NA,NA,NA,2024,21_01_2025,y,GFCM
Black Sea,WHG,29,2018,6392170,10451,6000.3,0.67561,XSA,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,WHG_29,0.31,2.179387097,NA,NA,6000.3,10451,Merlangius merlangus,Whiting,NA,NA,NA,2024,21_01_2025,y,GFCM
Black Sea,WHG,29,2019,7196882,13607,8296.784,1.00212,XSA,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,WHG_29,0.31,3.232645161,NA,NA,8296.784,13607,Merlangius merlangus,Whiting,NA,NA,NA,2024,21_01_2025,y,GFCM
Black Sea,WHG,29,2020,5552025,15031,8718.98995,0.74458,XSA,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,WHG_29,0.31,2.401870968,NA,NA,8718.98995,15031,Merlangius merlangus,Whiting,NA,NA,NA,2024,21_01_2025,y,GFCM
Black Sea,WHG,29,2021,4735076,18482,10038.786,0.9256,XSA,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,WHG_29,0.31,2.985806452,NA,NA,10038.786,18482,Merlangius merlangus,Whiting,NA,NA,NA,2024,21_01_2025,y,GFCM
Black Sea,WHG,29,2022,4865315,15282,7287.56,0.55376,XSA,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,WHG_29,0.31,1.786322581,NA,NA,7287.56,15282,Merlangius merlangus,Whiting,NA,NA,NA,2024,21_01_2025,y,GFCM
Black Sea,WHG,29,2023,5174221,16059,8581.415,1.05017,XSA,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,WHG_29,0.31,3.387645161,NA,NA,8581.415,16059,Merlangius merlangus,Whiting,NA,NA,NA,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1972,NA,NA,2297.401908,0.032,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,0.571428571,NA,11628.446,2297.401908,67310.36,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.736526864,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1973,NA,NA,1895.467465,0.03,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,0.535714286,NA,11628.446,1895.467465,66136.137,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.706233314,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1974,NA,NA,2132.336278,0.032,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,0.571428571,NA,11628.446,2132.336278,65273.859,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.683987572,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1975,NA,NA,2016.852477,0.034,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,0.607142857,NA,11628.446,2016.852477,64413.807,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.661799258,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1976,NA,NA,2451.635063,0.04,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,0.714285714,NA,11628.446,2451.635063,63618.107,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.641271148,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1977,NA,NA,2671.236384,0.046,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,0.821428571,NA,11628.446,2671.236384,62524.483,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.613056956,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1978,NA,NA,3245.3272,0.072,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,1.285714286,NA,11628.446,3245.3272,61544.218,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.58776729,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1979,NA,NA,8078.236623,0.134,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,2.392857143,NA,11628.446,8078.236623,58120.83,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.49944797,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1980,NA,NA,6982.459804,0.135,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,2.410714286,NA,11628.446,6982.459804,52552.364,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.355788201,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1981,NA,NA,7311.67844,0.159,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,2.839285714,NA,11628.446,7311.67844,47579.962,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.22750617,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1982,NA,NA,8004.998204,0.19,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.392857143,NA,11628.446,8004.998204,42182.386,Squalus acanthias,Piked dogfish,38761.485,Bmsy,1.088255158,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1983,NA,NA,7922.201718,0.198,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.535714286,NA,11628.446,7922.201718,36591.33,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.944012594,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1984,NA,NA,6229.447112,0.18,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.214285714,NA,11628.446,6229.447112,32039.228,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.826573801,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1985,NA,NA,5129.498176,0.176,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.142857143,NA,11628.446,5129.498176,28694.334,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.740279533,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1986,NA,NA,4973.619044,0.194,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.464285714,NA,11628.446,4973.619044,25761.051,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.664604336,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1987,NA,NA,5074.578271,0.225,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.017857143,NA,11628.446,5074.578271,22715.433,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.586031031,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1988,NA,NA,5142.809606,0.261,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.660714286,NA,11628.446,5142.809606,19452.931,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.501862377,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1989,NA,NA,4854.786671,0.25,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.464285714,NA,11628.446,4854.786671,16189.811,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.41767778,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1990,NA,NA,3014.975812,0.208,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.714285714,NA,11628.446,3014.975812,14030.075,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.361959172,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1991,NA,NA,2804.833089,0.218,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.892857143,NA,11628.446,2804.833089,12460.794,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.321473597,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1992,NA,NA,2553.855545,0.205,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.660714286,NA,11628.446,2553.855545,10996.923,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.283707474,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1993,NA,NA,1855.380106,0.197,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.517857143,NA,11628.446,1855.380106,9957.303,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.25688652,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1994,NA,NA,2189.054759,0.233,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.160714286,NA,11628.446,2189.054759,8890.814,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.229372378,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1995,NA,NA,1866.729565,0.236,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.214285714,NA,11628.446,1866.729565,7786.745,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.200888717,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1996,NA,NA,1798.78224,0.25,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.464285714,NA,11628.446,1798.78224,6753.701,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.174237416,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1997,NA,NA,1513.079522,0.235,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.196428571,NA,11628.446,1513.079522,5831.971,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.150457884,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1998,NA,NA,1183.905012,0.251,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.482142857,NA,11628.446,1183.905012,5136.603,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.13251822,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,1999,NA,NA,1518.009061,0.376,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,6.714285714,NA,11628.446,1518.009061,4292.476,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.110740752,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2000,NA,NA,1706.730658,0.431,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,7.696428571,NA,11628.446,1706.730658,3134.598,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.080868883,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2001,NA,NA,907.1830038,0.328,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,5.857142857,NA,11628.446,907.1830038,2352.19,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.060683692,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2002,NA,NA,609.8458802,0.288,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,5.142857143,NA,11628.446,609.8458802,1915.652,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.049421533,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2003,NA,NA,473.9672282,0.272,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.857142857,NA,11628.446,473.9672282,1611.711,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.041580218,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2004,NA,NA,388.6800224,0.246,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,4.392857143,NA,11628.446,388.6800224,1374.98,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.035472841,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2005,NA,NA,273.8280327,0.22,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.928571429,NA,11628.446,273.8280327,1215.831,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.031366987,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2006,NA,NA,260.3000089,0.219,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.910714286,NA,11628.446,260.3000089,1086.555,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.028031821,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2007,NA,NA,205.4203892,0.198,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.535714286,NA,11628.446,205.4203892,982.184,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.025339174,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2008,NA,NA,179.416639,0.191,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,3.410714286,NA,11628.446,179.416639,901.946,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.023269129,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2009,NA,NA,158.2094896,0.154,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,2.75,NA,11628.446,158.2094896,831.35,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.021447837,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2010,NA,NA,93.35370528,0.112,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,2,NA,11628.446,93.35370528,809.224,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.020877012,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2011,NA,NA,87.74604076,0.104,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,1.857142857,NA,11628.446,87.74604076,806.025,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.020794482,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2012,NA,NA,73.95389619,0.098,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,1.75,NA,11628.446,73.95389619,810.353,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.020906139,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2013,NA,NA,75.87307008,0.103,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,1.839285714,NA,11628.446,75.87307008,816.115,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.021054792,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2014,NA,NA,82.88415847,0.12,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,2.142857143,NA,11628.446,82.88415847,807.322,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.020827943,2024,21_01_2025,y,GFCM
Black Sea,DGS,29,2015,NA,NA,124.9573682,0.139,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,DGS_29,0.056,2.482142857,NA,11628.446,124.9573682,789.103,Squalus acanthias,Piked dogfish,38761.485,Bmsy,0.020357915,2024,21_01_2025,y,GFCM
